T3B1_1_9;Dihydroxy-acid dehydratase
T3B8_1_4;Dihydroxy-acid dehydratase
P1A10_1_21;Branched-chain amino acid aminotransferase
P1A1_1_21;Branched-chain amino acid aminotransferase
P1A4_1_19;Branched-chain amino acid aminotransferase
P1A8_1_16;Branched-chain amino acid aminotransferase
P1E1_1_16;Branched-chain amino acid aminotransferase
P1F12_1_8;Branched-chain amino acid aminotransferase
P1F8_1_13;Branched-chain amino acid aminotransferase
P1G3_1_4;Branched-chain amino acid aminotransferase
P2B2_1_16;Branched-chain amino acid aminotransferase
P3A10_1_10;Branched-chain amino acid aminotransferase
P3A11_1_13;Branched-chain amino acid aminotransferase
P3A12_1_12;Branched-chain amino acid aminotransferase
P3A6_1_12;Branched-chain amino acid aminotransferase
T1F10_1_18;Branched-chain amino acid aminotransferase
T1F7_1_6;Branched-chain amino acid aminotransferase
T1F9_1_8;Branched-chain amino acid aminotransferase
T1G1_1_5;Branched-chain amino acid aminotransferase
T2A2_1_12;Branched-chain amino acid aminotransferase
T2A7_1_4;Branched-chain amino acid aminotransferase
T2D9_1_16;Branched-chain amino acid aminotransferase
T2H3_1_12;Branched-chain amino acid aminotransferase
T3A1_1_8;Branched-chain amino acid aminotransferase
T3B1_1_10;Branched-chain amino acid aminotransferase
P1A6_1_15;Branched-chain-amino-acid aminotransferase
P2G10_1_8;Branched-chain-amino-acid aminotransferase
P1A6_1_16;Alpha-keto acid decarboxylase family protein
P1F12_1_9;Alpha-keto acid decarboxylase family protein
P3A10_1_11;Aspartate ammonia-lyase
P3A11_1_14;Aspartate ammonia-lyase
P3A12_1_13;Aspartate ammonia-lyase
P3A6_1_13;Aspartate ammonia-lyase
P3A7_1_7;Aspartate ammonia-lyase
P3A8_1_8;Aspartate ammonia-lyase
T3B1_1_11;Aspartate ammonia-lyase
P1A1_1_22;Alcohol dehydrogenase
P1A6_1_17;Alcohol dehydrogenase
P1E2_1;Alcohol dehydrogenase
P1F12_1_10;Alcohol dehydrogenase
P1F3_1_6;Alcohol dehydrogenase
P2B9_1_4;Alcohol dehydrogenase
P3A10_1_12;Alcohol dehydrogenase
P3A11_1_15;Alcohol dehydrogenase
P3A6_1_14;Alcohol dehydrogenase
T1C3_1_15;Alcohol dehydrogenase
P3A10_1_13;NAD-dependent aldehyde dehydrogenase
T2E1_1_7;Aldehyde dehydrogenase family protein
P1A10_1_22;Cystathionine beta-lyase
P1A1_1_23;Cystathionine beta-lyase
P1A4_1_20;Cystathionine beta-lyase
P1A8_1_17;Cystathionine beta-lyase
P1E1_1_17;Cystathionine beta-lyase
P1F12_1_11;Cystathionine beta-lyase
P1F3_1_7;Cystathionine beta-lyase
P1F8_1_14;Cystathionine beta-lyase
P2A4_1_3;Cystathionine beta-lyase
P2A8_1_14;Cystathionine beta-lyase
P2D11_1;Cystathionine beta-lyase
P2D12_1;Cystathionine beta-lyase
P2F6_1_3;Cystathionine beta-lyase
T1C3_1_16;Cystathionine beta-lyase
T1F2_1_2;Cystathionine beta-lyase
T1F3_1_3;Cystathionine beta-lyase
T2A2_1_13;Cystathionine beta-lyase
T2C12_1;Cystathionine beta-lyase
T2E12_1_3;Cystathionine beta-lyase
T2E1_1_8;Cystathionine beta-lyase
T2F11_1_12;Cystathionine beta-lyase
T2G11_1_6;Cystathionine beta-lyase
T2H3_1_13;Cystathionine beta-lyase
T2H5_1_4;Cystathionine beta-lyase
P1G5_1;Cystathionine beta-synthase
P3A11_1_16;Methionine gamma-lyase
P3A6_1_15;Methionine gamma-lyase
P1A10_1_23;Cystathionine gamma-synthase
P1A10_2_3;Cystathionine gamma-synthase
P1A1_1_24;Cystathionine gamma-synthase
P1A1_2_3;Cystathionine gamma-synthase
P1A4_1_21;Cystathionine gamma-synthase
P1A4_2_4;Cystathionine gamma-synthase
P1A6_1_18;Cystathionine gamma-synthase
P1A6_2_3;Cystathionine gamma-synthase
P1A8_1_18;Cystathionine gamma-synthase
P1D11_1_10;Cystathionine gamma-synthase
P1D11_2_3;Cystathionine gamma-synthase
P1D8_1_2;Cystathionine gamma-synthase
P1E11_1_11;Cystathionine gamma-synthase
P1E1_1_18;Cystathionine gamma-synthase
P1E1_2_3;Cystathionine gamma-synthase
P1E7_1_17;Cystathionine gamma-synthase
P1F12_1_12;Cystathionine gamma-synthase
P1F7_2_3;Cystathionine gamma-synthase
P1F8_1_15;Cystathionine gamma-synthase
P1G2_2_2;Cystathionine gamma-synthase
P1G3_2_2;Cystathionine gamma-synthase
P2A6_1;Cystathionine gamma-synthase
P2B2_1_17;Cystathionine gamma-synthase
P2B3_1_4;Cystathionine gamma-synthase
P2E10_1_4;Cystathionine gamma-synthase
P2F1_1;Cystathionine gamma-synthase
P2F1_2_3;Cystathionine gamma-synthase
P2H2_2;Cystathionine gamma-synthase
P3A10_1_14;Cystathionine gamma-synthase
P3A10_2_4;Cystathionine gamma-synthase
P3A6_1_16;Cystathionine gamma-synthase
T1C3_1_17;Cystathionine gamma-synthase
T1F10_1_19;Cystathionine gamma-synthase
T1F10_2_3;Cystathionine gamma-synthase
T1F9_1_9;Cystathionine gamma-synthase
T1F9_2_4;Cystathionine gamma-synthase
T1G1_2_2;Cystathionine gamma-synthase
T2A2_1_14;Cystathionine gamma-synthase
T2B4_1_2;Cystathionine gamma-synthase
T2B8_1;Cystathionine gamma-synthase
T2D9_1_17;Cystathionine gamma-synthase
T2H3_1_14;Cystathionine gamma-synthase
T3A1_1_9;Cystathionine gamma-synthase
P3A11_1_17;Cysteine synthase / cystathionine gamma-synthase
P3A12_1_14;Cysteine synthase / cystathionine gamma-synthase
P3A6_1_17;Cysteine synthase / cystathionine gamma-synthase
T3A1_1_10;Cysteine synthase / cystathionine gamma-synthase
T3B1_1_12;Cysteine synthase / cystathionine gamma-synthase
P1A4_1_22;[Citrate (pro-3S)-lyase] ligase
P1D11_1_11;[Citrate (pro-3S)-lyase] ligase
P2G10_1_9;[Citrate (pro-3S)-lyase] ligase
P3A10_1_15;[Citrate (pro-3S)-lyase] ligase
P3A11_1_18;[Citrate (pro-3S)-lyase] ligase
P3A12_1_15;[Citrate (pro-3S)-lyase] ligase
P3A6_1_18;[Citrate (pro-3S)-lyase] ligase
P3A7_1_8;[Citrate (pro-3S)-lyase] ligase
P3A8_1_9;[Citrate (pro-3S)-lyase] ligase
T3A1_1_11;[Citrate (pro-3S)-lyase] ligase
T3B1_1_13;[Citrate (pro-3S)-lyase] ligase
P1A4_1_23;Citrate (pro-3S)-lyase subunit beta
P1A6_1_19;Citrate (pro-3S)-lyase subunit beta
P1F12_1_13;Citrate (pro-3S)-lyase subunit beta
P3A10_1_16;Citrate (pro-3S)-lyase subunit beta
P3A11_1_19;Citrate (pro-3S)-lyase subunit beta
P3A12_1_16;Citrate (pro-3S)-lyase subunit beta
P3A6_1_19;Citrate (pro-3S)-lyase subunit beta
P3A7_1_9;Citrate (pro-3S)-lyase subunit beta
T3B1_1_14;Citrate (pro-3S)-lyase subunit beta
P1A4_1_24;Citrate lyase acyl carrier protein
P3A10_1_17;Citrate lyase acyl carrier protein
P3A11_1_20;Citrate lyase acyl carrier protein
P3A6_1_20;Citrate lyase acyl carrier protein
P3A7_1_10;Citrate lyase acyl carrier protein
P1A4_1_25;Citrate lyase subunit alpha
P1A6_1_20;Citrate lyase subunit alpha
P1F12_1_14;Citrate lyase subunit alpha
P3A10_1_18;Citrate lyase subunit alpha
P3A11_1_21;Citrate lyase subunit alpha
P3A12_1_17;Citrate lyase subunit alpha
P3A6_1_21;Citrate lyase subunit alpha
P3A7_1_11;Citrate lyase subunit alpha
P3A8_1_10;Citrate lyase subunit alpha
P3B5_1_3;Citrate lyase subunit alpha
P1A4_1_26;Citrate lyase holo-[acyl-carrier protein] synthase
P2E4_1_4;Citrate lyase holo-[acyl-carrier protein] synthase
P2G10_1_10;Citrate lyase holo-[acyl-carrier protein] synthase
P1A4_1_27;Citrate transporter CitP
P1D11_1_12;Citrate transporter CitP
P1F12_1_15;Citrate transporter CitP
P2E1_1;Citrate transporter CitP
P2E4_1_5;Citrate transporter CitP
P2G8_1;Citrate transporter CitP
T2A2_1_15;Citrate:sodium symporter
T2C7_1_5;Citrate:sodium symporter
T2F6_1_7;Citrate:sodium symporter
T2H3_1_15;Citrate:sodium symporter
P3A12_1_18;Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit
T3B1_1_15;Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit
P3A10_1_19;Oxaloacetate decarboxylase involved in citrate fermentation
P3A12_1_19;Oxaloacetate decarboxylase involved in citrate fermentation
P3A4_1;Oxaloacetate decarboxylase involved in citrate fermentation
P3B5_1_4;Oxaloacetate decarboxylase involved in citrate fermentation
T3A5_1;Oxaloacetate decarboxylase involved in citrate fermentation
T3B6_1;Oxaloacetate decarboxylase involved in citrate fermentation
P2A8_1_15;Malate dehydrogenase
P3A11_1_22;Malate dehydrogenase (NAD)
P3A12_1_20;Malate dehydrogenase (NAD)
P3A6_1_22;Malate dehydrogenase (NAD)
P3A7_1_12;Malate dehydrogenase (NAD)
P3A8_1_11;Malate dehydrogenase (NAD)
T3B1_1_16;Malate dehydrogenase (NAD)
P1A10_1_24;Malate/lactate dehydrogenase
P1A1_1_25;Malate/lactate dehydrogenase
P1A8_1_19;Malate/lactate dehydrogenase
P1E1_1_19;Malate/lactate dehydrogenase
P1E7_1_18;Malate/lactate dehydrogenase
P1F10_1_4;Malate/lactate dehydrogenase
P1F3_1_8;Malate/lactate dehydrogenase
P1G2_1_6;Malate/lactate dehydrogenase
P2A6_1_2;Malate/lactate dehydrogenase
P2B2_1_18;Malate/lactate dehydrogenase
T1C3_1_18;Malate/lactate dehydrogenase
T1F10_1_20;Malate/lactate dehydrogenase
T1F9_1_10;Malate/lactate dehydrogenase
P1A4_1_28;L-lactate/malate dehydrogenase
P1A6_1_21;L-lactate/malate dehydrogenase
P2G10_1_11;L-lactate/malate dehydrogenase
P1A6_1_22;Malic enzyme
P3A10_1_20;Malic enzyme
P3A11_1_23;Malic enzyme
P3A12_1_21;Malic enzyme
P3A6_1_23;Malic enzyme
P3A7_1_13;Malic enzyme
P3A8_1_12;Malic enzyme
T3A10_1_3;Malic enzyme
T3A5_1_2;Malic enzyme
T3B8_1_5;Malic enzyme
T2A2_1_16;Pyruvate dehydrogenase E1 component alpha subunit
T2D6_1_3;Pyruvate dehydrogenase E1 component alpha subunit
T2H3_1_16;Pyruvate dehydrogenase E1 component alpha subunit
T2D6_1_4;Pyruvate dehydrogenase E1 component subunit alpha
T2A2_1_17;Pyruvate dehydrogenase E1 component beta subunit
T2A7_1_5;Pyruvate dehydrogenase E1 component beta subunit
T2H3_1_17;Pyruvate dehydrogenase E1 component beta subunit
T2A2_1_18;Pyruvate dehydrogenase E1 component subunit beta PdhB
T2H3_1_18;Pyruvate dehydrogenase E1 component subunit beta PdhB
T2H4_1_4;Pyruvate dehydrogenase E1 component subunit beta PdhB
P1F7_1_17;Dihydrolipoamide dehydrogenase
P1A10_1_25;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1A1_1_26;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1A4_1_29;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1A6_1_23;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1A8_1_20;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1E1_1_20;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1E7_1_19;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1F12_1_16;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1F3_1_9;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1F7_1_18;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1F8_1_16;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1G3_1_5;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P2A8_1_16;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P2B1_1_4;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P2B2_1_19;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P2B9_1_5;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P2F1_1_2;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P3A10_1_21;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
T1C3_1_19;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
T1F10_1_21;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
T2A2_1_19;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
T2D9_1_18;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
T2E12_1_4;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
T2G11_1_7;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
T2H3_1_19;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
P1A10_1_26;Phosphate acetyltransferase
P1A1_1_27;Phosphate acetyltransferase
P1A4_1_30;Phosphate acetyltransferase
P1A8_1_21;Phosphate acetyltransferase
P1E11_1_12;Phosphate acetyltransferase
P1F3_1_10;Phosphate acetyltransferase
P1F7_1_19;Phosphate acetyltransferase
P2A10_1_3;Phosphate acetyltransferase
P2A8_1_17;Phosphate acetyltransferase
P2B2_1_20;Phosphate acetyltransferase
P2B4_1_4;Phosphate acetyltransferase
P2F3_1;Phosphate acetyltransferase
P3A10_1_22;Phosphate acetyltransferase
P3A11_1_24;Phosphate acetyltransferase
P3A12_1_22;Phosphate acetyltransferase
P3A6_1_24;Phosphate acetyltransferase
T1C3_1_20;Phosphate acetyltransferase
T2A2_1_20;Phosphate acetyltransferase
T2A4_1;Phosphate acetyltransferase
T2G11_1_8;Phosphate acetyltransferase
T2H3_1_20;Phosphate acetyltransferase
T3B1_1_17;Phosphate acetyltransferase
P1A10_1_27;Acetate kinase
P1F7_1_20;Acetate kinase
P1G2_1_7;Acetate kinase
P3A10_1_23;Acetate kinase
P3A10_2_5;Acetate kinase
P3A11_1_25;Acetate kinase
P3A11_2_2;Acetate kinase
P3A12_1_23;Acetate kinase
P3A12_2_3;Acetate kinase
P3A6_1_25;Acetate kinase
P3A6_2_3;Acetate kinase
P3A8_1_13;Acetate kinase
P3B5_2;Acetate kinase
P3B8_2;Acetate kinase
T2A2_1_21;Acetate kinase
T2H3_1_21;Acetate kinase
T3A1_1_12;Acetate kinase
T3B1_1_18;Acetate kinase
T3B8_1_6;Acetate kinase
P1A1_1_28;Acetate kinase 1
P1A4_1_31;Acetate kinase 1
P1A8_1_22;Acetate kinase 1
P1D8_1_3;Acetate kinase 1
P1E11_1_13;Acetate kinase 1
P1E7_1_20;Acetate kinase 1
P2B3_1_5;Acetate kinase 1
T1C3_1_21;Acetate kinase 1
T2D9_1_19;Acetate kinase 1
P1A10_1_28;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1A1_1_29;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1A4_1_32;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1A6_1_24;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1A8_1_23;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1D11_1_13;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1E11_1_14;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1E7_1_21;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1E8_1;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1F12_1_17;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1F7_1_21;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1F8_1_17;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1G3_1_6;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1G6_1_4;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1G9_1_3;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P2A8_1_18;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P2B2_1_21;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P2F12_1;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P2F1_1_3;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P2F4_1_3;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P3A10_1_24;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P3A11_1_26;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P3A12_1_24;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P3A6_1_26;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T1C3_1_22;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T1F7_1_7;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T1F9_1_11;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T2A2_1_22;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T2B3_1;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T2D11_1;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T2F6_1_8;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T2H3_1_22;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T2H5_1_5;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T3A1_1_13;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T3B1_1_19;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
T3B5_1_2;Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
P1A10_1_29;Alcohol dehydrogenase AdhP
P1A1_1_30;Alcohol dehydrogenase AdhP
P1A4_1_33;Alcohol dehydrogenase AdhP
P1A6_1_25;Alcohol dehydrogenase AdhP
P1A8_1_24;Alcohol dehydrogenase AdhP
P1E11_1_15;Alcohol dehydrogenase AdhP
P1E1_1_21;Alcohol dehydrogenase AdhP
P1F12_1_18;Alcohol dehydrogenase AdhP
P1F7_1_22;Alcohol dehydrogenase AdhP
P1F8_1_18;Alcohol dehydrogenase AdhP
P1G3_1_7;Alcohol dehydrogenase AdhP
P1G6_1_5;Alcohol dehydrogenase AdhP
P2B2_1_22;Alcohol dehydrogenase AdhP
P2G10_1_12;Alcohol dehydrogenase AdhP
P3A10_1_25;Alcohol dehydrogenase AdhP
P3A11_1_27;Alcohol dehydrogenase AdhP
P3A12_1_25;Alcohol dehydrogenase AdhP
P3A6_1_27;Alcohol dehydrogenase AdhP
P3A8_1_14;Alcohol dehydrogenase AdhP
T1C3_1_23;Alcohol dehydrogenase AdhP
T1F10_1_22;Alcohol dehydrogenase AdhP
T2D9_1_20;Alcohol dehydrogenase AdhP
T3B1_1_20;Alcohol dehydrogenase AdhP
P3A10_1_26;Lactose permease
P3A10_2_6;Lactose permease
P3A4_1_2;Lactose permease
P3B8_2_2;Lactose permease
T3A10_1_4;Lactose permease
T3A3_2;Lactose permease
P1A10_1_30;Lactose phosphotransferase system repressor
P1A10_2_4;Lactose phosphotransferase system repressor
P1A1_1_31;Lactose phosphotransferase system repressor
P1A1_2_4;Lactose phosphotransferase system repressor
P1A4_1_34;Lactose phosphotransferase system repressor
P1A4_2_5;Lactose phosphotransferase system repressor
P1A6_2_4;Lactose phosphotransferase system repressor
P1A8_1_25;Lactose phosphotransferase system repressor
P1A8_2_2;Lactose phosphotransferase system repressor
P1D11_2_4;Lactose phosphotransferase system repressor
P1E11_1_16;Lactose phosphotransferase system repressor
P1E1_1_22;Lactose phosphotransferase system repressor
P1E7_1_22;Lactose phosphotransferase system repressor
P1F12_1_19;Lactose phosphotransferase system repressor
P1F7_2_4;Lactose phosphotransferase system repressor
P1F8_1_19;Lactose phosphotransferase system repressor
P1G10_1_4;Lactose phosphotransferase system repressor
P1G2_1_8;Lactose phosphotransferase system repressor
P1G3_2_3;Lactose phosphotransferase system repressor
P1G3_3_2;Lactose phosphotransferase system repressor
P2A8_1_19;Lactose phosphotransferase system repressor
P2B1_2_2;Lactose phosphotransferase system repressor
P2C4_1_3;Lactose phosphotransferase system repressor
P2C4_2;Lactose phosphotransferase system repressor
P2F6_1_4;Lactose phosphotransferase system repressor
T1F10_1_23;Lactose phosphotransferase system repressor
T1F10_2_4;Lactose phosphotransferase system repressor
T1G3_2;Lactose phosphotransferase system repressor
T2A2_1_23;Lactose phosphotransferase system repressor
T2E12_2;Lactose phosphotransferase system repressor
T2E1_2_2;Lactose phosphotransferase system repressor
T2F11_2_3;Lactose phosphotransferase system repressor
P1A4_1_35;Beta-galactosidase
P1A6_1_26;Beta-galactosidase
P1D11_1_14;Beta-galactosidase
P1F4_1;Beta-galactosidase
P1G3_1_8;Beta-galactosidase
P1G3_2_4;Beta-galactosidase
P2D6_1;Beta-galactosidase
P3A10_1_27;Beta-galactosidase
P3A10_2_7;Beta-galactosidase
P3A10_3;Beta-galactosidase
P3A11_1_28;Beta-galactosidase
P3A12_1_26;Beta-galactosidase
P3A12_2_4;Beta-galactosidase
P3A6_1_28;Beta-galactosidase
P3A6_2_4;Beta-galactosidase
P3A7_1_14;Beta-galactosidase
P3B5_3;Beta-galactosidase
T3A9_1;Beta-galactosidase
T3B1_1_21;Beta-galactosidase
T3B2_2;Beta-galactosidase
P3A10_1_28;Beta-galactosidase large subunit
P3A11_1_29;Beta-galactosidase large subunit
P3A12_1_27;Beta-galactosidase large subunit
P3A4_1_3;Beta-galactosidase large subunit
P3A6_1_29;Beta-galactosidase large subunit
P3A8_1_15;Beta-galactosidase large subunit
T3A1_1_14;Beta-galactosidase large subunit
T3A4_2;Beta-galactosidase large subunit
T3A9_1_2;Beta-galactosidase large subunit
T3B2_1_3;Beta-galactosidase large subunit
T3B5_2;Beta-galactosidase large subunit
P3A10_1_29;Beta-galactosidase small subunit
P3A11_1_30;Beta-galactosidase small subunit
P3A12_1_28;Beta-galactosidase small subunit
P3A6_1_30;Beta-galactosidase small subunit
P3A8_1_16;Beta-galactosidase small subunit
P3B6_1;Beta-galactosidase small subunit
P1A10_1_31;Glucokinase
P1A11_1;Glucokinase
P1A1_1_32;Glucokinase
P1A4_1_36;Glucokinase
P1A6_1_27;Glucokinase
P1A8_1_26;Glucokinase
P1D11_1_15;Glucokinase
P1E7_1_23;Glucokinase
P1F3_1_11;Glucokinase
P1F8_1_20;Glucokinase
P1G10_1_5;Glucokinase
P1G2_1_9;Glucokinase
P1G3_1_9;Glucokinase
P2A8_1_20;Glucokinase
P2B1_1_5;Glucokinase
P2B2_1_23;Glucokinase
P2F10_1;Glucokinase
P2F4_1_4;Glucokinase
P3A10_1_30;Glucokinase
P3A11_1_31;Glucokinase
P3A12_1_29;Glucokinase
P3A8_1_17;Glucokinase
T1C3_1_24;Glucokinase
T1F10_1_24;Glucokinase
T1F7_1_8;Glucokinase
T2A2_1_24;Glucokinase
T2A7_1_6;Glucokinase
T2D9_1_21;Glucokinase
T2F11_1_13;Glucokinase
T2F6_1_9;Glucokinase
T2G11_1_9;Glucokinase
T2H3_1_23;Glucokinase
T2H4_1_5;Glucokinase
T2H5_1_6;Glucokinase
P1A10_1_32;Galactokinase
P1A1_1_33;Galactokinase
P1A4_1_37;Galactokinase
P1A6_1_28;Galactokinase
P1A8_1_27;Galactokinase
P1D11_1_16;Galactokinase
P1E11_1_17;Galactokinase
P1E1_1_23;Galactokinase
P1E2_1_2;Galactokinase
P1E7_1_24;Galactokinase
P1F7_1_23;Galactokinase
P1F8_1_21;Galactokinase
P2A8_1_21;Galactokinase
P2B2_1_24;Galactokinase
P2F6_1_5;Galactokinase
P3A10_1_31;Galactokinase
P3A11_1_32;Galactokinase
P3A11_2_3;Galactokinase
P3A12_1_30;Galactokinase
P3A12_2_5;Galactokinase
P3A6_1_31;Galactokinase
P3A6_2_5;Galactokinase
P3A7_1_15;Galactokinase
P3B5_2_2;Galactokinase
T1A12_1_2;Galactokinase
T1A8_1;Galactokinase
T1C3_1_25;Galactokinase
T1C3_2_2;Galactokinase
T1F10_1_25;Galactokinase
T1F10_2_5;Galactokinase
T1F7_1_9;Galactokinase
T1F7_2;Galactokinase
T1G1_2_3;Galactokinase
T2C7_1_6;Galactokinase
T2D9_1_22;Galactokinase
T2F11_1_14;Galactokinase
T3A1_2;Galactokinase
T3B1_1_22;Galactokinase
P1A10_1_33;Galactose-1-phosphate uridylyltransferase
P1A1_1_34;Galactose-1-phosphate uridylyltransferase
P1A4_1_38;Galactose-1-phosphate uridylyltransferase
P1A6_1_29;Galactose-1-phosphate uridylyltransferase
P1A8_1_28;Galactose-1-phosphate uridylyltransferase
P1E11_1_18;Galactose-1-phosphate uridylyltransferase
P1E3_1_3;Galactose-1-phosphate uridylyltransferase
P1F12_1_20;Galactose-1-phosphate uridylyltransferase
P1F3_1_12;Galactose-1-phosphate uridylyltransferase
P1F7_1_24;Galactose-1-phosphate uridylyltransferase
P1F8_1_22;Galactose-1-phosphate uridylyltransferase
P1G6_1_6;Galactose-1-phosphate uridylyltransferase
P2B2_1_25;Galactose-1-phosphate uridylyltransferase
T1C3_1_26;Galactose-1-phosphate uridylyltransferase
T1F10_1_26;Galactose-1-phosphate uridylyltransferase
P1G6_1_7;Phosphoglucomutase
P3A10_1_32;Phosphoglucomutase
P3A11_1_33;Phosphoglucomutase
P3A12_1_31;Phosphoglucomutase
P3A6_1_32;Phosphoglucomutase
T2A2_1_25;Phosphoglucomutase
T2A4_1_2;Phosphoglucomutase
T2E12_1_5;Phosphoglucomutase
T2F6_1_10;Phosphoglucomutase
T2H3_1_24;Phosphoglucomutase
T2H4_1_6;Phosphoglucomutase
T3A1_1_15;Phosphoglucomutase
T3B1_1_23;Phosphoglucomutase
P1A10_1_34;UDP-glucose 4-epimerase GalE
P1A1_1_35;UDP-glucose 4-epimerase GalE
P1A4_1_39;UDP-glucose 4-epimerase GalE
P1A4_2_6;UDP-glucose 4-epimerase GalE
P1A6_1_30;UDP-glucose 4-epimerase GalE
P1D11_1_17;UDP-glucose 4-epimerase GalE
P1E1_1_24;UDP-glucose 4-epimerase GalE
P1F7_1_25;UDP-glucose 4-epimerase GalE
P1G3_2_5;UDP-glucose 4-epimerase GalE
P2B1_1_6;UDP-glucose 4-epimerase GalE
P2E10_1_5;UDP-glucose 4-epimerase GalE
P2E4_2_2;UDP-glucose 4-epimerase GalE
P2F1_1_4;UDP-glucose 4-epimerase GalE
P3A10_1_33;UDP-glucose 4-epimerase GalE
P3A10_2_8;UDP-glucose 4-epimerase GalE
P3A11_1_34;UDP-glucose 4-epimerase GalE
P3A12_1_32;UDP-glucose 4-epimerase GalE
P3A4_1_4;UDP-glucose 4-epimerase GalE
T2A2_1_26;UDP-glucose 4-epimerase GalE
T2D9_1_23;UDP-glucose 4-epimerase GalE
T2F6_1_11;UDP-glucose 4-epimerase GalE
T2G11_1_10;UDP-glucose 4-epimerase GalE
T2H3_1_25;UDP-glucose 4-epimerase GalE
T2H4_1_7;UDP-glucose 4-epimerase GalE
T3B1_1_24;UDP-glucose 4-epimerase GalE
P1A10_1_35;UTP--glucose-1-phosphate uridylyltransferase GalU
P1A1_1_36;UTP--glucose-1-phosphate uridylyltransferase GalU
P1A4_1_40;UTP--glucose-1-phosphate uridylyltransferase GalU
P1A6_1_31;UTP--glucose-1-phosphate uridylyltransferase GalU
P1E11_1_19;UTP--glucose-1-phosphate uridylyltransferase GalU
P1E1_1_25;UTP--glucose-1-phosphate uridylyltransferase GalU
P1E7_1_25;UTP--glucose-1-phosphate uridylyltransferase GalU
